size_m2,location,year_built,num_rooms,near_main_road,water_available,electricity_available,record_year,rent_price_rwf
393,Kimihurura,2012,2,0,1,1,2023,1383724
102,Kanombe,2020,3,1,0,1,2021,250768
295,Kimihurura,1996,6,1,1,1,2026,2054414
67,Kanombe,2013,2,1,1,1,2026,505064
170,Nyarutarama,2001,3,1,1,1,2025,1604484
128,Kimironko,2018,5,1,1,0,2025,587667
286,Remera,2002,1,1,0,1,2025,884439
167,Kiyovu,2017,6,1,1,1,2022,1423865
357,Kimironko,2012,2,1,1,1,2022,934671
276,Kacyiru,2009,5,1,1,0,2021,817032
166,Kacyiru,1995,4,1,1,1,2026,912738
255,Kimihurura,2005,2,1,0,1,2021,872519
82,Kimihurura,1999,5,1,1,0,2025,819989
200,Kiyovu,2011,2,1,1,1,2021,892495
364,Gacuriro,2009,1,0,1,1,2024,1581233
36,Kacyiru,2021,4,0,0,1,2025,464920
58,Kicukiro,2024,1,0,0,1,2023,300716
228,Gacuriro,2014,4,1,1,1,2025,1811912
190,Kacyiru,2018,6,1,1,1,2024,947514
138,Kiyovu,2017,6,0,0,0,2025,1047701
134,Kiyovu,2016,3,0,1,1,2022,650551
135,Kicukiro,2012,6,1,0,1,2022,516395
161,Kacyiru,2021,3,1,1,1,2023,995807
201,Kanombe,2001,4,0,1,1,2021,506860
262,Gisozi,2022,5,1,1,1,2023,818668
79,Nyarutarama,1999,6,1,1,1,2021,1066520
265,Kicukiro,2012,4,0,1,1,2022,515056
183,Remera,1997,3,1,1,1,2021,625119
293,Kicukiro,2013,6,1,0,1,2025,1249505
154,Remera,2017,2,1,1,1,2022,614698
97,Kimihurura,2002,1,0,1,1,2026,475331
198,Kimironko,1997,4,0,0,1,2024,957752
165,Nyarutarama,2019,3,1,1,1,2021,864709
168,Kimihurura,1998,3,1,1,0,2023,826655
192,Kanombe,2003,6,1,0,1,2025,668189
342,Kicukiro,2016,5,1,1,1,2024,1215595
262,Kimihurura,2023,5,1,1,1,2025,1742852
171,Kanombe,2019,5,1,1,1,2022,598832
55,Kicukiro,2012,5,1,1,1,2024,742281
287,Gacuriro,2021,5,1,1,1,2021,1436228
181,Kicukiro,2010,6,1,1,1,2025,908874
69,Kanombe,2024,4,1,1,1,2023,302209
390,Kimironko,1998,4,0,1,1,2024,1179208
204,Remera,2009,4,0,1,1,2025,999217
306,Kacyiru,2001,5,1,1,1,2021,692506
290,Gacuriro,2003,2,0,1,1,2021,1078309
107,Kanombe,2020,1,1,1,1,2026,480289
44,Nyarutarama,2021,4,1,0,1,2021,627451
98,Kanombe,2009,2,1,1,1,2024,274560
358,Remera,1997,1,1,1,1,2025,1358598
78,Gacuriro,2001,1,1,1,1,2023,613883
336,Gacuriro,2012,5,0,0,0,2025,1620210
34,Kimironko,2010,6,0,1,1,2021,501233
72,Kimironko,2008,1,1,0,1,2022,269152
355,Gacuriro,2010,5,1,1,1,2025,2290348
333,Gisozi,2023,1,1,1,1,2022,647132
184,Kimironko,2013,6,1,1,1,2024,938421
303,Kimironko,2013,4,1,1,1,2022,975488
190,Gisozi,2002,4,1,1,1,2023,674707
62,Gisozi,2008,4,1,1,1,2025,453754
212,Kimihurura,2024,2,1,0,1,2022,895966
252,Nyarutarama,2011,4,0,1,1,2022,1364906
47,Gacuriro,2008,3,1,1,1,2026,1204472
175,Kacyiru,2010,1,0,1,1,2024,642343
72,Kacyiru,2008,6,0,1,1,2026,823496
205,Nyarutarama,2011,2,1,1,1,2025,1447148
30,Kicukiro,2006,2,1,1,1,2024,370448
239,Kimironko,2021,1,0,1,1,2024,663000
131,Kicukiro,2010,3,0,1,1,2025,576176
136,Kiyovu,1999,4,1,1,1,2026,1430182
242,Kimihurura,2022,2,0,1,1,2021,621381
70,Remera,2016,1,1,1,1,2024,638425
57,Kanombe,2022,5,1,1,1,2025,500464
310,Gisozi,2021,3,1,0,1,2021,504676
201,Kanombe,1996,6,0,0,1,2021,511744
324,Kicukiro,2019,5,1,1,1,2024,1017762
256,Kimironko,2001,3,0,0,0,2021,481684
307,Kimironko,2021,6,0,0,1,2021,723776
150,Kiyovu,2012,4,0,0,1,2022,873207
394,Kiyovu,2024,1,1,1,1,2023,1707729
392,Remera,2024,3,1,1,1,2021,1048661
220,Gisozi,2011,4,1,1,1,2023,759572
216,Kimihurura,2009,6,0,1,1,2024,1307848
349,Remera,2008,6,1,1,0,2022,969399
362,Kacyiru,2003,3,1,1,1,2026,1563852
294,Gisozi,1995,5,1,0,1,2021,525231
77,Gacuriro,2001,5,1,1,1,2023,804577
292,Kacyiru,2002,2,0,1,1,2021,658668
259,Kicukiro,2021,4,0,0,1,2025,986616
239,Nyarutarama,2017,5,1,0,1,2025,1875505
223,Kimihurura,2015,3,1,1,1,2022,974494
220,Kimihurura,1997,1,1,1,1,2021,665818
104,Kicukiro,2015,6,1,1,1,2023,848518
258,Kanombe,2019,2,0,1,1,2023,493805
387,Remera,1997,4,1,1,1,2026,1709900
335,Kanombe,2018,5,1,1,1,2026,1275347
127,Kiyovu,2015,6,1,1,0,2025,1327251
110,Gisozi,2010,4,1,1,1,2021,470114
197,Remera,2000,6,1,1,1,2024,920550
247,Kimihurura,2016,2,0,1,1,2025,1268149
387,Kimihurura,2008,1,1,1,1,2026,1834686
287,Gacuriro,2022,4,0,0,1,2022,1170665
332,Kimihurura,2018,4,1,1,1,2021,1111766
335,Kacyiru,2010,2,0,0,1,2021,734616
94,Nyarutarama,2016,1,1,1,1,2025,833796
369,Gacuriro,2012,6,0,1,1,2025,2482906
337,Kacyiru,2014,4,0,1,1,2025,1123716
39,Kiyovu,2002,3,1,0,1,2021,344760
196,Gacuriro,2006,3,1,0,1,2022,1101337
371,Kimironko,2022,6,1,1,1,2026,1753298
212,Kiyovu,2005,1,1,1,1,2025,1310855
308,Kimironko,2015,1,1,0,1,2025,1074385
344,Gacuriro,2004,5,0,1,1,2021,1057687
360,Kiyovu,2022,2,1,0,1,2021,1136462
76,Kimironko,1998,3,1,1,1,2022,501233
36,Nyarutarama,2007,3,0,1,1,2025,705674
200,Gisozi,2006,2,1,1,1,2022,566872
384,Kiyovu,1999,1,0,1,0,2026,1666519
55,Kimironko,1995,5,1,1,1,2022,451474
366,Kicukiro,2014,5,0,1,0,2025,968266
362,Gacuriro,2013,6,1,1,1,2025,2540200
250,Remera,2021,3,0,1,1,2021,886126
270,Kimironko,2019,5,1,1,1,2024,1086291
276,Kimironko,2010,3,0,1,1,2025,928227
116,Gisozi,2012,2,1,1,1,2021,308251
328,Kicukiro,2019,1,1,1,1,2022,717246
365,Gisozi,2014,3,0,1,1,2025,713503
117,Kimihurura,2012,3,1,1,1,2022,689478
108,Kicukiro,1995,6,1,0,1,2022,586325
209,Kimihurura,2014,3,1,0,1,2023,900272
324,Gacuriro,2001,5,1,1,1,2024,1973805
213,Gacuriro,2005,5,0,1,1,2022,1084605
54,Gacuriro,2003,2,0,1,1,2022,532704
343,Kimihurura,2018,2,1,1,1,2023,1379595
83,Kiyovu,2009,6,1,1,1,2021,799498
309,Kiyovu,2010,3,1,1,1,2023,1417069
46,Gisozi,2006,6,1,1,1,2023,501725
165,Kicukiro,2024,4,0,1,0,2025,762587
286,Nyarutarama,1997,2,1,1,1,2023,1537373
148,Nyarutarama,1997,2,0,1,1,2024,974952
97,Remera,2003,5,0,1,1,2023,473912
261,Gisozi,1996,6,1,0,1,2024,584481
130,Nyarutarama,2002,6,1,0,1,2024,1401803
295,Gacuriro,2022,3,1,1,1,2025,1860073
118,Kimironko,1996,6,1,1,1,2026,1094789
69,Gisozi,2001,6,1,1,1,2024,438714
261,Kanombe,1998,3,0,1,0,2026,483969
381,Kanombe,2012,1,1,1,0,2025,766512
86,Remera,2011,4,0,1,1,2024,700193
145,Gisozi,2009,1,1,1,1,2024,499129
157,Gisozi,2001,3,1,0,1,2022,378617
229,Kicukiro,2003,4,0,1,1,2026,1035727
68,Kiyovu,2005,3,0,1,1,2024,681116
277,Nyarutarama,1995,6,1,1,1,2026,2328624
124,Gacuriro,2018,4,1,0,1,2022,857296
338,Nyarutarama,2010,3,1,1,1,2024,1969780
178,Remera,1998,6,1,1,1,2024,1144686
106,Kimihurura,2011,3,1,0,1,2022,752047
206,Kimironko,2005,2,1,1,1,2026,617917
150,Kicukiro,2018,3,1,1,1,2021,468178
299,Kimironko,2008,4,1,0,1,2023,950577
40,Nyarutarama,2005,4,1,1,1,2023,975293
357,Kanombe,1997,5,1,1,1,2026,1165852
292,Kimironko,2005,1,1,0,1,2024,796879
275,Gisozi,2020,5,0,1,1,2022,657855
399,Kicukiro,2001,5,1,1,1,2021,809546
296,Kiyovu,2017,6,0,1,1,2021,1198834
101,Nyarutarama,2006,6,1,1,1,2023,1260863
191,Kimihurura,1995,4,1,1,1,2022,1044312
291,Remera,2018,1,1,0,1,2021,535225
387,Remera,2008,6,1,1,1,2021,1333973
177,Kicukiro,2006,3,1,1,1,2025,819738
169,Kimironko,2024,3,1,1,1,2025,923500
339,Kimihurura,2012,4,1,1,1,2022,1250302
277,Remera,2013,6,1,0,1,2023,970311
268,Remera,2020,2,1,1,1,2023,858042
398,Kiyovu,2012,1,1,0,1,2024,1623227
122,Gacuriro,2003,6,0,1,1,2022,996011
103,Kanombe,2023,2,1,1,1,2024,337488
106,Remera,2002,5,0,0,0,2022,354970
42,Kiyovu,2004,1,1,1,1,2023,653623
238,Gacuriro,2008,2,1,1,1,2023,1238344
269,Nyarutarama,1997,4,1,1,1,2025,2141708
312,Kimironko,1995,5,1,1,1,2026,1125023
272,Nyarutarama,2001,4,0,1,1,2024,1578215
64,Gacuriro,2005,4,1,0,1,2026,1204486
309,Nyarutarama,2009,2,1,1,1,2026,2148421
274,Kiyovu,2014,1,1,1,1,2024,1457083
119,Remera,2011,6,0,1,1,2023,889118
111,Kacyiru,2016,5,0,1,1,2024,885904
395,Kacyiru,2010,2,1,0,0,2021,594855
393,Remera,1996,3,1,0,1,2024,1391354
159,Kimironko,2012,1,1,1,0,2025,612882
219,Kimironko,2022,1,0,1,1,2021,533563
284,Gacuriro,2010,6,1,1,1,2022,1407715
49,Nyarutarama,2014,3,1,0,1,2023,750846
115,Nyarutarama,2016,1,1,1,1,2023,743006
263,Kanombe,2004,1,1,1,1,2023,450998
128,Kanombe,2006,6,0,1,1,2024,663908
202,Gisozi,2018,2,1,1,0,2025,440308
242,Kiyovu,2001,6,0,1,1,2023,1330746
328,Nyarutarama,2021,5,1,1,1,2022,1780277
360,Kiyovu,2009,6,1,1,1,2025,2353519
391,Kacyiru,2014,5,1,1,1,2022,1140514
175,Kimihurura,2016,6,1,1,1,2022,1228633
101,Gacuriro,2010,2,0,0,1,2025,750384
321,Kiyovu,2021,4,1,1,1,2023,1648422
362,Remera,2017,3,1,1,1,2024,1340154
147,Gacuriro,1995,3,0,1,1,2022,833943
295,Kanombe,2009,1,1,0,0,2025,665451
106,Remera,2007,6,0,1,1,2021,586078
323,Kanombe,2003,1,1,1,1,2026,890639
336,Nyarutarama,2002,4,1,1,1,2023,1752375
158,Kicukiro,1997,3,1,0,1,2025,833054
88,Kicukiro,2017,5,1,1,1,2022,440134
97,Gisozi,2015,1,1,1,1,2024,389142
133,Kiyovu,2003,6,1,1,1,2025,1625082
242,Gacuriro,2018,4,1,0,1,2021,1098928
330,Gisozi,2014,6,1,1,1,2025,1176204
374,Gisozi,1997,2,1,1,1,2024,894736
367,Kimironko,1996,5,1,1,1,2025,1246367
184,Kanombe,2004,4,1,0,1,2021,298096
241,Kanombe,2006,6,0,1,0,2025,678519
221,Kiyovu,2012,5,0,1,1,2022,1174039
230,Nyarutarama,2002,6,1,1,0,2022,1415302
31,Gisozi,1999,4,1,1,1,2024,599484
249,Kacyiru,2011,1,1,1,1,2026,1025344
75,Kiyovu,2012,6,1,0,1,2025,1338932
99,Kicukiro,2022,6,0,1,1,2025,641745
61,Gisozi,2018,5,0,1,1,2023,305028
216,Gisozi,2015,6,0,1,1,2026,916889
165,Kimihurura,2012,5,1,1,1,2025,1445947
381,Kiyovu,2003,5,1,1,1,2021,1368788
31,Kanombe,2006,6,1,0,1,2024,364193
367,Kiyovu,1997,2,1,1,1,2021,1009435
263,Remera,2015,5,1,1,1,2023,1084459
268,Kimihurura,2015,3,1,1,1,2021,1080974
383,Kanombe,2015,6,1,0,1,2023,832439
326,Kanombe,1996,6,0,1,0,2021,389388
44,Kimironko,2021,1,1,0,1,2021,408842
88,Kanombe,2023,3,0,1,1,2025,335902
153,Kimihurura,2017,4,0,1,1,2025,1095556
91,Kimihurura,2014,1,1,1,1,2025,745634
217,Kanombe,1995,1,1,1,1,2025,443581
157,Kanombe,2005,2,0,1,1,2021,319492
97,Nyarutarama,2012,2,0,1,1,2026,1109510
102,Kacyiru,2023,5,1,1,1,2025,837196
389,Kanombe,2003,5,0,1,1,2022,774189
391,Kacyiru,1997,4,1,1,1,2021,1010764
265,Kicukiro,2020,3,0,1,1,2026,921714
124,Remera,1999,3,1,0,1,2023,536149
118,Kiyovu,1996,1,0,1,1,2022,420652
291,Remera,2017,4,0,1,1,2025,1298124
127,Kimihurura,2023,2,1,1,1,2023,783711
184,Kanombe,2008,6,1,1,1,2023,820838
261,Gacuriro,2007,2,0,1,1,2022,1015212
266,Nyarutarama,1995,1,1,1,1,2023,1174460
156,Kicukiro,2009,4,0,1,1,2026,692658
264,Kicukiro,2016,2,1,0,1,2026,902469
261,Gacuriro,2020,3,0,1,1,2022,1170293
252,Kicukiro,2012,4,1,1,1,2024,861483
316,Gacuriro,1999,1,1,1,1,2022,1202083
48,Gisozi,2008,4,1,1,1,2025,656221
37,Kacyiru,2001,3,0,1,1,2025,599539
271,Kacyiru,2009,2,1,1,1,2026,1243348
69,Nyarutarama,1999,5,0,1,1,2021,843046
350,Kanombe,2023,3,0,1,1,2024,702551
303,Kimironko,2017,3,1,1,1,2025,1124662
120,Kimironko,2021,2,1,0,0,2025,618472
156,Kimihurura,2021,4,1,1,1,2026,1320277
189,Remera,1995,6,1,0,1,2021,636717
188,Kicukiro,2010,3,0,1,1,2025,640952
382,Kanombe,1999,5,1,1,0,2024,839666
230,Remera,2017,5,1,1,1,2023,999310
354,Remera,2019,6,1,1,1,2024,1592499
131,Kiyovu,2003,2,1,1,1,2022,925385
50,Nyarutarama,2013,3,1,0,1,2021,710768
398,Nyarutarama,2001,6,1,1,1,2022,2114005
329,Kiyovu,2015,2,1,1,1,2021,1089496
131,Kimironko,2002,2,1,1,1,2024,414518
177,Gacuriro,2018,4,1,1,1,2024,1458591
102,Gisozi,2014,2,1,0,1,2025,449048
377,Kimihurura,1996,2,1,0,1,2024,1347498
173,Gacuriro,2004,6,1,0,1,2026,1716530
260,Kicukiro,2001,2,0,1,1,2025,708094
203,Kiyovu,2012,2,1,1,0,2021,607944
227,Gacuriro,2021,5,1,0,1,2024,1576467
297,Kiyovu,2018,4,1,1,1,2023,1471368
219,Kimihurura,1998,1,1,1,1,2025,876971
319,Kiyovu,2010,1,1,1,1,2021,754770
85,Kimironko,2011,5,1,1,1,2026,965504
295,Gisozi,2023,4,1,0,1,2021,515183
344,Nyarutarama,2012,6,1,0,1,2022,1805434
355,Kicukiro,2010,6,0,1,1,2022,1023449
312,Kimironko,1995,6,1,1,1,2025,1392861
374,Kanombe,1997,3,1,1,1,2026,1082675
315,Remera,2006,3,0,1,1,2025,1389081
343,Gacuriro,2012,1,1,1,1,2023,1490147
91,Remera,2015,1,1,1,0,2022,206229
327,Nyarutarama,1995,2,1,1,1,2021,1143783
250,Kacyiru,2008,3,1,0,1,2022,615447
181,Kimironko,2012,4,0,1,1,2022,458168
77,Kimironko,2023,6,0,1,1,2025,1008201
243,Gacuriro,1999,3,0,1,1,2023,1199753
391,Gisozi,2011,5,1,1,1,2023,891648
232,Gisozi,2009,1,1,1,1,2021,373104
217,Kacyiru,1997,4,0,1,1,2021,492029
389,Kacyiru,2000,2,1,1,1,2026,1524139
108,Remera,1996,5,0,1,1,2024,899938
189,Kimihurura,1996,1,1,1,1,2021,567465
308,Gacuriro,2024,2,1,1,1,2025,1811369
309,Kacyiru,2011,1,1,1,1,2021,681500
182,Kicukiro,2019,2,1,1,1,2022,520860
45,Remera,2000,6,1,1,1,2025,994611
384,Remera,2007,4,0,1,1,2024,1322327
249,Kanombe,1999,6,1,1,1,2025,744376
148,Gisozi,2001,2,1,1,1,2021,549626
72,Kicukiro,2020,3,0,1,1,2024,544924
342,Kiyovu,2013,4,1,1,1,2022,1304318
104,Kiyovu,2001,3,1,1,1,2026,1126210
348,Gacuriro,1997,4,0,0,1,2021,986159
103,Kimihurura,2010,1,0,1,1,2025,674144
57,Nyarutarama,1995,4,1,1,1,2023,798210
149,Kimironko,2014,6,1,1,1,2023,775848
62,Kicukiro,2018,4,1,1,1,2022,252519
168,Gisozi,1999,3,1,1,1,2023,422721
317,Kacyiru,2012,1,1,1,1,2023,837380
308,Remera,2019,2,0,1,1,2021,852933
138,Kicukiro,2021,2,1,1,1,2022,557966
181,Kicukiro,2010,6,1,1,0,2026,894361
324,Gacuriro,2015,6,1,1,1,2023,2053322
117,Remera,2016,4,1,1,1,2025,976870
88,Kicukiro,1995,4,0,1,0,2021,407215
258,Kicukiro,2010,6,1,1,1,2021,658708
322,Kanombe,2004,4,1,1,1,2026,1198572
388,Nyarutarama,2000,5,1,1,1,2021,1595760
135,Nyarutarama,1998,5,1,1,1,2022,1258261
233,Remera,2000,1,1,1,1,2023,623396
340,Kicukiro,2000,1,1,1,1,2024,812778
243,Kicukiro,2013,2,0,1,1,2024,680659
390,Kicukiro,2008,3,1,1,1,2023,959668
379,Kicukiro,2023,2,1,0,1,2024,1041808
209,Kacyiru,2021,6,1,1,1,2026,1638677
183,Remera,1995,3,0,1,1,2026,971526
377,Kimironko,2018,1,1,1,1,2023,878734
251,Kanombe,2011,2,1,1,1,2021,502897
372,Remera,2000,5,0,0,1,2024,1085665
323,Gacuriro,2003,5,1,1,1,2021,1391183
74,Remera,2009,2,1,1,1,2022,379753
50,Kacyiru,2011,3,1,1,1,2022,754351
150,Gacuriro,1996,5,1,1,1,2026,1776450
348,Kimironko,2018,3,1,1,1,2023,1133374
298,Kiyovu,2004,1,1,1,1,2023,918511
303,Nyarutarama,2024,1,0,1,1,2021,1062217
236,Kimihurura,2022,2,1,1,1,2026,1439191
49,Remera,2011,3,1,1,1,2023,560446
359,Kiyovu,2001,2,1,1,1,2026,1960199
118,Remera,2014,5,0,1,0,2023,405901
129,Kacyiru,2013,4,0,1,1,2021,459503
208,Gisozi,2005,3,1,1,1,2021,341347
238,Kimihurura,2007,3,1,1,1,2022,943832
139,Kimironko,2019,5,1,1,1,2026,1049366
374,Remera,2001,4,0,1,1,2026,1441599
281,Kicukiro,2012,2,0,1,1,2025,846353
47,Kacyiru,2001,6,1,1,1,2026,866630
166,Kanombe,2012,1,1,1,0,2023,276738
285,Remera,2020,3,1,0,1,2024,980835
375,Kanombe,2003,6,1,0,0,2021,498820
207,Kacyiru,1995,2,1,1,1,2023,620620
303,Kimironko,2019,5,1,1,1,2025,1321155
250,Nyarutarama,2008,3,1,1,1,2023,1518814
323,Kanombe,2021,2,0,1,1,2026,903853
46,Gisozi,2023,5,1,1,1,2021,356686
305,Kimironko,2023,4,0,1,1,2024,1097307
200,Kicukiro,2012,5,0,1,1,2023,775522
313,Gisozi,1997,2,1,1,1,2023,836885
34,Nyarutarama,2024,3,1,1,0,2022,611133
46,Kacyiru,2011,6,1,0,1,2026,846008
317,Kimironko,2009,1,1,1,1,2025,1020353
237,Kimironko,2003,6,1,1,1,2024,1230079
324,Kiyovu,1997,2,0,1,1,2025,1630866
308,Kicukiro,2008,3,1,1,1,2021,529161
159,Kacyiru,1997,3,1,1,1,2023,750527
77,Kicukiro,2021,3,0,0,1,2022,264899
260,Kicukiro,2020,2,1,1,1,2021,623536
185,Nyarutarama,2009,6,1,0,1,2025,1796576
211,Gisozi,1999,6,1,1,1,2024,756810
203,Gisozi,2008,2,1,1,1,2026,624161
54,Kimironko,1996,3,1,1,1,2026,581683
304,Kicukiro,2024,5,0,1,0,2024,1006155
145,Kicukiro,2020,1,1,1,1,2026,659473
325,Gacuriro,2008,5,1,1,1,2022,1468656
154,Nyarutarama,2005,5,1,0,1,2026,1723729
195,Kimironko,1997,2,1,1,1,2021,467726
264,Kacyiru,2023,3,1,1,1,2022,1077380
237,Kiyovu,2018,6,1,1,1,2022,1468605
296,Kacyiru,2002,1,0,1,1,2023,804187
179,Kacyiru,2021,2,1,1,0,2023,550721
374,Kicukiro,2024,3,1,0,1,2021,632653
300,Gisozi,2023,1,1,0,1,2023,477357
306,Kanombe,2007,1,0,1,0,2021,261609
327,Kiyovu,1997,2,0,1,1,2026,1530274
385,Kacyiru,2022,5,0,1,1,2023,1153156
365,Kimihurura,2010,2,1,1,1,2024,1784751
265,Kimironko,2023,1,0,1,0,2023,509149
255,Kicukiro,2002,4,1,1,1,2023,746729
121,Nyarutarama,2003,4,1,1,1,2025,1429575
218,Kimironko,2020,1,1,1,1,2026,955852
323,Gacuriro,2017,2,1,0,0,2022,1273295
118,Nyarutarama,2007,3,0,1,1,2023,881588
308,Remera,2003,2,1,1,1,2023,888470
107,Kimironko,1995,3,1,1,1,2024,638297
74,Gacuriro,2008,2,1,1,1,2024,714860
105,Kimihurura,2005,4,1,0,0,2024,1038472
153,Gacuriro,2015,3,0,1,1,2026,1123409
328,Kimironko,2014,3,1,1,1,2021,683978
169,Kacyiru,2007,1,0,1,1,2021,443939
349,Gisozi,2011,3,1,1,1,2023,516431
388,Kicukiro,2014,5,1,0,1,2024,1152826
378,Kimihurura,2005,6,0,1,1,2024,1870252
354,Gisozi,1998,3,1,0,1,2026,1016900
68,Kimironko,2022,1,1,1,1,2021,323668
128,Gisozi,2007,2,1,1,1,2024,368783
279,Gisozi,2014,1,1,1,1,2023,482705
292,Kimihurura,1996,5,0,1,1,2021,1058837
110,Kicukiro,2017,6,1,1,1,2026,692377
303,Kiyovu,2000,3,1,0,1,2024,1512358
351,Kiyovu,2024,3,0,1,1,2021,1237648
237,Remera,2024,3,0,1,1,2023,853884
54,Remera,2022,3,1,1,1,2021,466506
67,Gacuriro,2022,1,1,1,1,2022,536876
253,Kanombe,1999,6,0,1,1,2022,633024
359,Gacuriro,2015,3,1,1,1,2022,1540678
391,Gacuriro,1995,1,1,1,1,2024,1700976
247,Kicukiro,2007,6,1,1,1,2023,896572
73,Kanombe,2022,6,0,1,1,2022,390001
272,Gacuriro,2004,1,1,1,1,2023,1100331
74,Kimihurura,1998,5,1,0,1,2024,957143
340,Remera,2012,5,1,1,1,2021,895417
173,Remera,2019,3,1,1,1,2022,802213
265,Nyarutarama,2023,3,0,1,1,2023,1554191
371,Kanombe,2007,1,1,1,1,2026,804368
75,Kimihurura,1997,4,1,1,1,2023,950334
64,Nyarutarama,1999,5,0,0,1,2022,742099
218,Remera,2000,4,1,1,1,2022,808398
190,Nyarutarama,2005,5,1,1,1,2026,1989110
63,Gisozi,1998,2,1,1,1,2023,233272
40,Kicukiro,2024,5,1,1,1,2024,638753
45,Remera,2024,5,1,1,1,2022,657177
346,Kimihurura,2018,1,0,1,1,2023,1029898
282,Kicukiro,1996,6,1,1,1,2021,699729
118,Kiyovu,2017,2,1,0,1,2025,1048406
217,Remera,2004,6,0,1,1,2025,1205840
246,Kiyovu,2005,1,1,0,1,2024,1223016
145,Kiyovu,2004,6,0,0,1,2026,1407428
110,Gacuriro,2009,4,1,1,0,2024,1119000
79,Remera,2012,5,0,1,1,2026,772062
107,Kacyiru,2010,1,0,0,1,2021,88812
276,Kacyiru,2005,3,1,1,1,2024,1030306
93,Gisozi,2021,5,0,1,1,2026,607914
240,Kiyovu,2005,1,0,1,1,2021,758641
241,Gacuriro,2014,2,0,0,1,2023,986448
180,Gacuriro,2022,6,1,1,1,2021,1213669
195,Gisozi,2012,5,1,0,1,2021,565001
322,Remera,2009,4,0,1,1,2024,1202289
121,Gisozi,2014,3,0,1,1,2026,544921
162,Kimironko,2023,4,1,0,1,2021,608939
149,Nyarutarama,2010,3,1,1,1,2021,717605
376,Kacyiru,2000,1,1,1,0,2024,1130952
265,Nyarutarama,2013,4,0,1,1,2023,1490600
168,Kimironko,2007,5,1,1,0,2026,849260
100,Gisozi,2018,1,1,1,0,2022,309842
321,Kanombe,2021,4,1,1,1,2022,693682
361,Kacyiru,2003,3,1,1,1,2024,1219420
49,Remera,2019,5,1,1,1,2023,695292
385,Kimironko,2000,4,0,0,1,2025,1220077
372,Kiyovu,2004,2,1,1,0,2022,1445847
347,Kanombe,2024,4,0,1,1,2021,598713
247,Kanombe,2013,5,1,1,1,2024,944295
302,Kimironko,2009,2,1,0,0,2024,843383
89,Kimihurura,1995,2,0,0,1,2024,397246
201,Kanombe,2018,4,0,0,1,2022,299263
134,Kanombe,2021,4,1,1,0,2022,424845
103,Kimironko,2022,5,0,1,1,2021,541526
286,Kacyiru,2017,1,1,0,1,2023,907869
307,Kiyovu,2012,3,0,1,1,2023,1443395
291,Kimihurura,2003,6,1,0,1,2021,1167063
169,Gisozi,1998,5,0,1,1,2025,770886
361,Kicukiro,2009,4,0,1,1,2026,1062945
356,Kiyovu,2009,5,1,0,1,2025,1908004
174,Kimironko,2001,5,1,1,1,2024,976288
90,Gacuriro,1997,4,1,1,1,2026,1326046
49,Kacyiru,2007,6,1,1,1,2022,945177
348,Kiyovu,2012,5,0,1,1,2021,1142554
131,Remera,2007,2,1,1,1,2026,825511
356,Kanombe,2007,1,0,0,1,2022,500697
264,Kimihurura,2012,1,1,1,1,2022,1048846
39,Nyarutarama,2003,6,1,1,0,2025,1095428
241,Remera,1995,5,1,1,1,2026,1449290
387,Kiyovu,2018,1,1,1,1,2022,1221385
343,Kicukiro,2023,1,1,1,0,2022,617501
113,Gisozi,2003,3,1,1,1,2024,604621
291,Nyarutarama,2021,1,0,0,1,2026,1468446
279,Remera,2001,2,0,1,1,2026,1042766
71,Kiyovu,2020,2,0,1,1,2026,889863
32,Gisozi,2003,3,1,1,1,2022,288395
215,Kacyiru,2020,6,1,1,1,2021,829658
378,Kanombe,2012,5,1,1,1,2024,858915
329,Remera,2005,2,1,1,1,2023,1091974
347,Kanombe,2015,5,0,1,1,2024,953632
382,Nyarutarama,2004,5,1,0,1,2022,1636883
78,Kanombe,2022,6,1,1,1,2026,674445
291,Kanombe,2011,2,1,1,1,2023,524128
40,Kimironko,2021,2,1,0,1,2024,372426
110,Kimihurura,2016,4,1,0,1,2023,625513
329,Gisozi,2003,4,1,1,1,2021,498815
279,Kacyiru,2012,4,1,1,1,2024,1036734
56,Kicukiro,2022,4,1,1,1,2026,540479
327,Gisozi,2000,4,1,0,1,2022,627946
40,Kanombe,2006,1,1,1,1,2025,258627
257,Kimihurura,1998,5,1,1,0,2022,1121489
51,Gacuriro,1998,6,1,1,0,2023,1025755
90,Gisozi,2002,1,1,0,0,2023,171677
349,Gacuriro,2021,2,1,0,1,2024,1536218
148,Kimihurura,2008,5,1,1,1,2022,1004485
295,Gisozi,2008,4,1,1,1,2026,980417
294,Kanombe,1998,2,1,1,1,2024,820315
157,Kimironko,1995,5,1,1,1,2021,530299
324,Gisozi,2016,2,1,1,1,2026,956930
262,Kiyovu,2015,6,0,0,1,2022,1123356
179,Kacyiru,2017,6,1,1,1,2025,1273889
179,Gacuriro,2014,1,1,1,1,2025,1290262
215,Kicukiro,2001,5,1,1,1,2021,584904
241,Remera,1997,2,1,1,0,2022,706924
72,Kiyovu,2016,3,1,1,1,2024,919363
186,Kiyovu,2012,3,1,1,1,2023,1127772
293,Kiyovu,2024,3,1,1,1,2026,1884082
34,Kacyiru,2020,5,1,1,1,2026,832091
335,Nyarutarama,2011,3,1,0,1,2021,1181891
